cell_id,cycle,impedance_ohm,impedance_growth_pct
cell_002,71,0.04908,0.76
cell_002,72,0.04933,1.26
cell_002,73,0.04939,1.39
cell_002,74,0.04963,1.88
cell_002,75,0.04962,1.87
cell_002,76,0.04917,0.94
cell_002,77,0.04929,1.19
cell_002,78,0.04924,1.09
cell_002,79,0.04929,1.19
cell_002,80,0.04975,2.14
cell_002,81,0.04971,2.05
cell_002,82,0.04916,0.92
cell_002,83,0.04942,1.45
cell_002,84,0.04982,2.27
cell_002,85,0.04906,0.72
cell_002,86,0.04997,2.58
cell_002,87,0.0498,2.23
cell_002,88,0.04975,2.13
cell_002,89,0.04992,2.49
cell_002,90,0.04966,1.95
cell_002,91,0.04961,1.85
cell_002,92,0.04989,2.41
cell_002,93,0.04993,2.5
cell_002,94,0.05,2.65
cell_002,95,0.04986,2.36
cell_002,96,0.04913,0.86
cell_002,97,0.04953,1.69
cell_002,98,0.04996,2.57
cell_002,99,0.04918,0.95
cell_002,100,0.05,2.63
cell_002,101,0.04923,1.06
cell_002,102,0.04948,1.58
cell_002,103,0.04918,0.95
cell_002,104,0.04979,2.2
cell_002,105,0.05006,2.77
cell_002,106,0.04947,1.55
cell_002,107,0.05002,2.69
cell_002,108,0.04944,1.49
cell_002,109,0.04995,2.53
cell_002,110,0.04978,2.2
cell_002,111,0.0495,1.62
cell_002,112,0.04956,1.74
cell_002,113,0.04968,1.99
cell_002,114,0.05017,2.99
cell_002,115,0.04944,1.5
cell_002,116,0.04956,1.73
cell_002,117,0.04951,1.65
cell_002,118,0.05004,2.73
cell_002,119,0.04997,2.57
cell_002,120,0.04991,2.46
cell_002,121,0.05017,2.99
cell_002,122,0.04943,1.47
cell_002,123,0.04992,2.48
cell_002,124,0.0494,1.4
cell_002,125,0.05003,2.7
cell_002,126,0.05004,2.73
cell_002,127,0.04946,1.53
cell_002,128,0.04955,1.72
cell_002,129,0.04958,1.79
cell_002,130,0.04974,2.11
cell_002,131,0.05017,2.99
cell_002,132,0.05019,3.03
cell_002,133,0.04984,2.32
cell_002,134,0.05002,2.68
cell_002,135,0.05001,2.66
cell_002,136,0.04974,2.12
cell_002,137,0.0499,2.44
cell_002,138,0.04997,2.57
cell_002,139,0.04971,2.04
cell_002,140,0.05044,3.55
cell_002,141,0.04966,1.95
cell_002,142,0.05011,2.87
cell_002,143,0.05008,2.81
cell_002,144,0.04985,2.33
cell_002,145,0.04964,1.9
cell_002,146,0.05051,3.69
cell_002,147,0.05007,2.8
cell_002,148,0.05003,2.7
cell_002,149,0.0505,3.66
cell_002,150,0.04964,1.91
cell_002,151,0.04995,2.54
cell_002,152,0.05002,2.69
cell_002,153,0.04984,2.31
cell_002,154,0.05013,2.91
cell_002,155,0.05002,2.68
cell_002,156,0.05027,3.19
cell_002,157,0.04976,2.15
cell_002,158,0.05049,3.66
cell_002,159,0.05018,3.01
cell_002,160,0.05032,3.29
cell_002,161,0.05004,2.73
cell_002,162,0.05048,3.62
cell_002,163,0.0507,4.07
cell_002,164,0.04994,2.52
cell_002,165,0.05014,2.93
cell_002,166,0.0506,3.86
cell_002,167,0.05064,3.97
cell_002,168,0.05005,2.75
cell_002,169,0.0499,2.43
cell_002,170,0.05032,3.29
cell_002,171,0.05029,3.23
cell_002,172,0.05039,3.45
cell_002,173,0.04997,2.58
cell_002,174,0.05083,4.34
cell_002,175,0.0508,4.28
cell_002,176,0.05076,4.21
cell_002,177,0.05,2.65
cell_002,178,0.05054,3.75
cell_002,179,0.05066,4.0
cell_002,180,0.05034,3.34
cell_002,181,0.05034,3.34
cell_002,182,0.05049,3.64
cell_002,183,0.05036,3.39
cell_002,184,0.05025,3.16
cell_002,185,0.05046,3.59
cell_002,186,0.05017,3.0
cell_002,187,0.05007,2.79
cell_002,188,0.05064,3.95
cell_002,189,0.05068,4.05
cell_002,190,0.05057,3.81
cell_002,191,0.05071,4.1
cell_002,192,0.05014,2.93
cell_002,193,0.05102,4.74
cell_002,194,0.05054,3.75
cell_002,195,0.05094,4.58
cell_002,196,0.05014,2.94
cell_002,197,0.05086,4.42
cell_002,198,0.05082,4.34
cell_002,199,0.05088,4.45
cell_002,200,0.05053,3.74
cell_002,201,0.05092,4.52
cell_002,202,0.05071,4.1
cell_002,203,0.05109,4.88
cell_002,204,0.05024,3.13
cell_002,205,0.05054,3.76
cell_002,206,0.05113,4.97
cell_002,207,0.05051,3.68
cell_002,208,0.05111,4.91
cell_002,209,0.05028,3.22
cell_002,210,0.05084,4.36
cell_002,211,0.05031,3.27
cell_002,212,0.05074,4.16
cell_002,213,0.05066,4.01
cell_002,214,0.05076,4.21
cell_002,215,0.05097,4.63
cell_002,216,0.05096,4.61
cell_002,217,0.05107,4.84
cell_002,218,0.05078,4.24
cell_002,219,0.05034,3.33
cell_002,220,0.05121,5.12
cell_002,221,0.05127,5.24
cell_002,222,0.05125,5.21
cell_002,223,0.05085,4.4
cell_002,224,0.05092,4.53
cell_002,225,0.05115,5.0
cell_002,226,0.0507,4.07
cell_002,227,0.05084,4.37
cell_002,228,0.05044,3.55
cell_002,229,0.05094,4.56
cell_002,230,0.05101,4.72
cell_002,231,0.05113,4.95
cell_002,232,0.05093,4.55
cell_002,233,0.05122,5.14
cell_002,234,0.05092,4.52
cell_002,235,0.05069,4.05
cell_002,236,0.05095,4.6
cell_002,237,0.05064,3.95
cell_002,238,0.05124,5.19
cell_002,239,0.05098,4.66
cell_002,240,0.05134,5.38
cell_002,241,0.0515,5.72
cell_002,242,0.05078,4.25
cell_002,243,0.0509,4.49
cell_002,244,0.0509,4.48
cell_002,245,0.05084,4.37
cell_002,246,0.05123,5.17
cell_002,247,0.05073,4.14
cell_002,248,0.05158,5.89
cell_002,249,0.05095,4.6
cell_002,250,0.05075,4.18
cell_002,251,0.05142,5.57
cell_002,252,0.051,4.69
cell_002,253,0.05107,4.84
cell_002,254,0.05083,4.34
cell_002,255,0.05071,4.1
cell_002,256,0.05095,4.6
cell_002,257,0.05087,4.42
cell_002,258,0.05153,5.77
cell_002,259,0.05106,4.82
cell_002,260,0.05114,4.97
cell_002,261,0.0514,5.51
cell_002,262,0.05147,5.67
cell_002,263,0.05115,5.0
cell_002,264,0.05079,4.27
cell_002,265,0.05125,5.22
cell_002,266,0.05103,4.76
cell_002,267,0.05159,5.9
cell_002,268,0.05164,6.0
cell_002,269,0.05122,5.14
cell_002,270,0.05088,4.45
cell_002,271,0.05152,5.76
cell_002,272,0.05145,5.61
cell_002,273,0.05097,4.63
cell_002,274,0.05148,5.69
cell_002,275,0.05134,5.38
cell_002,276,0.051,4.69
cell_002,277,0.05179,6.32
cell_002,278,0.0518,6.34
cell_002,279,0.05109,4.89
cell_002,280,0.05115,5.0
cell_002,281,0.0518,6.33
cell_002,282,0.0517,6.14
cell_002,283,0.05172,6.16
cell_002,284,0.05102,4.73
cell_002,285,0.05185,6.43
cell_002,286,0.05184,6.41
cell_002,287,0.05137,5.45
cell_002,288,0.05172,6.17
cell_002,289,0.05155,5.83
cell_002,290,0.05163,5.99
cell_002,291,0.05126,5.24
cell_002,292,0.05153,5.79
cell_002,293,0.05165,6.02
cell_002,294,0.05175,6.23
cell_002,295,0.05148,5.68
cell_002,296,0.05189,6.52
cell_002,297,0.05141,5.54
cell_002,298,0.05193,6.6
cell_002,299,0.05146,5.64
cell_002,300,0.05177,6.28
cell_002,301,0.05124,5.19
cell_002,302,0.05186,6.45
cell_002,303,0.0517,6.13
cell_002,304,0.05211,6.98
cell_002,305,0.05149,5.7
cell_002,306,0.05179,6.32
cell_002,307,0.05208,6.91
cell_002,308,0.05186,6.45
cell_002,309,0.05137,5.46
cell_002,310,0.05134,5.39
cell_002,311,0.05131,5.33
cell_002,312,0.05138,5.48
cell_002,313,0.05217,7.1
cell_002,314,0.05201,6.77
cell_002,315,0.05212,7.0
cell_002,316,0.05151,5.75
cell_002,317,0.05186,6.46
cell_002,318,0.05176,6.25
cell_002,319,0.0519,6.54
cell_002,320,0.05154,5.8
cell_002,321,0.05152,5.76
cell_002,322,0.05163,5.98
cell_002,323,0.05181,6.35
cell_002,324,0.05141,5.53
cell_002,325,0.05183,6.39
cell_002,326,0.05225,7.26
cell_002,327,0.05235,7.47
cell_002,328,0.05199,6.72
cell_002,329,0.05197,6.68
cell_002,330,0.05147,5.67
cell_002,331,0.05228,7.32
cell_002,332,0.05239,7.54
cell_002,333,0.05222,7.21
cell_002,334,0.05186,6.46
cell_002,335,0.05186,6.46
cell_002,336,0.05175,6.23
cell_002,337,0.05224,7.23
cell_002,338,0.05169,6.1
cell_002,339,0.05218,7.11
cell_002,340,0.05206,6.87
cell_002,341,0.05209,6.92
cell_002,342,0.05182,6.38
cell_002,343,0.05189,6.51
cell_002,344,0.05195,6.65
cell_002,345,0.05255,7.88
cell_002,346,0.05229,7.34
cell_002,347,0.05184,6.43
cell_002,348,0.05238,7.53
cell_002,349,0.05195,6.64
cell_002,350,0.05176,6.25
cell_002,351,0.05222,7.19
cell_002,352,0.05216,7.07
cell_002,353,0.05259,7.96
cell_002,354,0.05225,7.26
cell_002,355,0.05239,7.54
cell_002,356,0.05217,7.1
cell_002,357,0.05244,7.65
cell_002,358,0.05259,7.97
cell_002,359,0.05176,6.25
cell_002,360,0.05211,6.97
cell_002,361,0.05182,6.37
cell_002,362,0.0523,7.37
cell_002,363,0.05237,7.52
cell_002,364,0.05216,7.08
cell_002,365,0.05217,7.09
cell_002,366,0.05259,7.95
cell_002,367,0.05193,6.61
cell_002,368,0.05213,7.02
cell_002,369,0.05189,6.53
cell_002,370,0.05265,8.07
cell_002,371,0.0523,7.35
cell_002,372,0.05208,6.9
cell_002,373,0.05199,6.73
cell_002,374,0.05228,7.33
cell_002,375,0.05238,7.52
cell_002,376,0.05242,7.6
cell_002,377,0.05266,8.09
cell_002,378,0.05284,8.47
cell_002,379,0.05247,7.72
cell_002,380,0.05204,6.82
cell_002,381,0.0528,8.39
cell_002,382,0.05281,8.42
cell_002,383,0.05237,7.52
cell_002,384,0.05228,7.32
cell_002,385,0.05267,8.12
cell_002,386,0.05221,7.18
cell_002,387,0.05243,7.63
cell_002,388,0.05212,6.98
cell_002,389,0.0522,7.16
cell_002,390,0.05291,8.62
cell_002,391,0.05278,8.34
cell_002,392,0.05252,7.81
cell_002,393,0.05274,8.27
cell_002,394,0.05303,8.85
cell_002,395,0.05284,8.47
cell_002,396,0.05255,7.87
cell_002,397,0.05308,8.97
cell_002,398,0.05227,7.3
cell_002,399,0.05221,7.17
cell_002,400,0.05271,8.2
cell_002,401,0.05246,7.68
cell_002,402,0.05282,8.44
cell_002,403,0.05277,8.34
cell_002,404,0.05236,7.48
cell_002,405,0.0531,9.0
cell_002,406,0.05225,7.25
cell_002,407,0.05241,7.6
cell_002,408,0.05248,7.73
cell_002,409,0.05316,9.14
cell_002,410,0.05295,8.69
cell_002,411,0.05307,8.94
cell_002,412,0.05315,9.11
cell_002,413,0.05276,8.31
cell_002,414,0.05293,8.66
cell_002,415,0.05281,8.42
cell_002,416,0.05326,9.34
cell_002,417,0.05237,7.52
cell_002,418,0.05288,8.56
cell_002,419,0.05286,8.5
cell_002,420,0.05265,8.07
cell_002,421,0.05268,8.15
cell_002,422,0.05266,8.11
cell_002,423,0.05275,8.3
cell_002,424,0.05256,7.9
cell_002,425,0.05308,8.96
cell_002,426,0.0534,9.62
cell_002,427,0.05309,8.99
cell_002,428,0.05326,9.34
cell_002,429,0.05334,9.49
cell_002,430,0.05334,9.5
cell_002,431,0.05325,9.31
cell_002,432,0.05295,8.7
cell_002,433,0.05261,8.0
cell_002,434,0.05283,8.45
cell_002,435,0.05299,8.78
cell_002,436,0.0528,8.39
cell_002,437,0.0527,8.18
cell_002,438,0.05306,8.93
cell_002,439,0.05267,8.13
cell_002,440,0.05264,8.05
cell_002,441,0.05306,8.92
cell_002,442,0.05284,8.47
cell_002,443,0.0535,9.84
cell_002,444,0.05349,9.81
cell_002,445,0.05335,9.52
cell_002,446,0.05359,10.02
cell_002,447,0.05338,9.58
cell_002,448,0.0533,9.42
cell_002,449,0.05355,9.93
cell_002,450,0.05301,8.81
cell_002,451,0.05351,9.84
cell_002,452,0.05284,8.47
cell_002,453,0.05278,8.35
cell_002,454,0.05302,8.85
cell_002,455,0.05343,9.68
cell_002,456,0.05321,9.23
cell_002,457,0.05314,9.09
cell_002,458,0.05354,9.9
cell_002,459,0.05281,8.41
cell_002,460,0.0532,9.21
cell_002,461,0.05346,9.75
cell_002,462,0.0537,10.23
cell_002,463,0.05298,8.77
cell_002,464,0.053,8.79
cell_002,465,0.05361,10.05
cell_002,466,0.0529,8.6
cell_002,467,0.05308,8.97
cell_002,468,0.05291,8.61
cell_002,469,0.0533,9.41
cell_002,470,0.05349,9.82
cell_002,471,0.05373,10.31
cell_002,472,0.0534,9.61
cell_002,473,0.05385,10.55
cell_002,474,0.05303,8.87
cell_002,475,0.05301,8.82
cell_002,476,0.05309,8.98
cell_002,477,0.05335,9.51
cell_002,478,0.05304,8.89
cell_002,479,0.053,8.8
cell_002,480,0.05332,9.46
cell_002,481,0.05384,10.53
cell_002,482,0.05355,9.93
cell_002,483,0.05321,9.24
cell_002,484,0.05331,9.44
cell_002,485,0.05397,10.79
cell_002,486,0.05384,10.53
cell_002,487,0.05374,10.32
cell_002,488,0.05403,10.91
cell_002,489,0.05398,10.81
cell_002,490,0.05349,9.8
cell_002,491,0.05408,11.02
cell_002,492,0.05342,9.67
cell_002,493,0.05383,10.5
cell_002,494,0.05338,9.59
cell_002,495,0.05322,9.25
cell_002,496,0.05352,9.88
cell_002,497,0.05344,9.71
cell_002,498,0.05398,10.81
cell_002,499,0.0541,11.05
cell_002,500,0.05362,10.08
cell_002,501,0.05361,10.06
cell_002,502,0.05404,10.93
cell_002,503,0.05386,10.57
cell_002,504,0.05383,10.5
cell_002,505,0.05413,11.12
cell_002,506,0.05393,10.71
cell_002,507,0.05364,10.12
cell_002,508,0.05362,10.08
cell_002,509,0.05348,9.79
cell_002,510,0.05409,11.03
cell_002,511,0.0536,10.03
cell_002,512,0.05369,10.22
cell_002,513,0.05406,10.98
cell_002,514,0.0539,10.64
cell_002,515,0.05429,11.45
cell_002,516,0.05434,11.55
cell_002,517,0.05363,10.1
cell_002,518,0.05407,10.99
cell_002,519,0.05363,10.08
cell_002,520,0.054,10.86
cell_002,521,0.05411,11.09
cell_002,522,0.05386,10.57
cell_002,523,0.05412,11.1
cell_002,524,0.05393,10.71
cell_002,525,0.05374,10.32
cell_002,526,0.05399,10.82
cell_002,527,0.05435,11.58
cell_002,528,0.05423,11.32
cell_002,529,0.05416,11.19
cell_002,530,0.05432,11.5
cell_002,531,0.05371,10.25
cell_002,532,0.05429,11.45
cell_002,533,0.0543,11.47
cell_002,534,0.05453,11.94
cell_002,535,0.05368,10.2
cell_002,536,0.05413,11.12
cell_002,537,0.05395,10.75
cell_002,538,0.05449,11.87
cell_002,539,0.0542,11.27
cell_002,540,0.05416,11.18
cell_002,541,0.0544,11.67
cell_002,542,0.05377,10.37
cell_002,543,0.05429,11.45
cell_002,544,0.05451,11.89
cell_002,545,0.05381,10.47
cell_002,546,0.05462,12.12
cell_002,547,0.0544,11.67
cell_002,548,0.05467,12.24
cell_002,549,0.05387,10.59
cell_002,550,0.05406,10.97
cell_002,551,0.05431,11.5
cell_002,552,0.05387,10.59
cell_002,553,0.05454,11.96
cell_002,554,0.05445,11.77
cell_002,555,0.05447,11.82
cell_002,556,0.05408,11.02
cell_002,557,0.05415,11.16
cell_002,558,0.05416,11.18
cell_002,559,0.05458,12.05
cell_002,560,0.05448,11.84
cell_002,561,0.05476,12.41
cell_002,562,0.05478,12.46
cell_002,563,0.05433,11.54
cell_002,564,0.05471,12.3
cell_002,565,0.0539,10.65
cell_002,566,0.05481,12.51
cell_002,567,0.0547,12.29
cell_002,568,0.05461,12.11
cell_002,569,0.0548,12.49
cell_002,570,0.0544,11.68
cell_002,571,0.05449,11.86
cell_002,572,0.05487,12.64
cell_002,573,0.05476,12.41
cell_002,574,0.05425,11.37
cell_002,575,0.05476,12.41
cell_002,576,0.05407,10.99
cell_002,577,0.0542,11.27
cell_002,578,0.05481,12.52
cell_002,579,0.05441,11.7
cell_002,580,0.05444,11.77
cell_002,581,0.05437,11.61
cell_002,582,0.05502,12.95
cell_002,583,0.05428,11.44
cell_002,584,0.05497,12.85
cell_002,585,0.05417,11.21
cell_002,586,0.05448,11.84
cell_002,587,0.05483,12.57
cell_002,588,0.0548,12.49
cell_002,589,0.0549,12.71
cell_002,590,0.05471,12.31
cell_002,591,0.05508,13.07
cell_002,592,0.05448,11.84
cell_002,593,0.05463,12.15
cell_002,594,0.05464,12.17
cell_002,595,0.05507,13.06
cell_002,596,0.05468,12.24
cell_002,597,0.05518,13.27
cell_002,598,0.0548,12.5
cell_002,599,0.05462,12.12
cell_002,600,0.05436,11.59
cell_002,601,0.05457,12.03
cell_002,602,0.05441,11.69
cell_002,603,0.05466,12.2
cell_002,604,0.05478,12.46
cell_002,605,0.05474,12.38
cell_002,606,0.05438,11.63
cell_002,607,0.05506,13.03
cell_002,608,0.05441,11.69
cell_002,609,0.0547,12.28
cell_002,610,0.05527,13.46
cell_002,611,0.05494,12.78
cell_002,612,0.05507,13.05
cell_002,613,0.05491,12.73
cell_002,614,0.05451,11.91
cell_002,615,0.05524,13.39
cell_002,616,0.05454,11.95
cell_002,617,0.05461,12.1
cell_002,618,0.05449,11.87
cell_002,619,0.05481,12.51
cell_002,620,0.05521,13.33
cell_002,621,0.05481,12.52
cell_002,622,0.05491,12.71
cell_002,623,0.05517,13.25
cell_002,624,0.05473,12.35
cell_002,625,0.05473,12.34
cell_002,626,0.05535,13.62
cell_002,627,0.05474,12.38
cell_002,628,0.05476,12.41
cell_002,629,0.05472,12.32
cell_002,630,0.05518,13.28
cell_002,631,0.05484,12.59
cell_002,632,0.0551,13.11
cell_002,633,0.05521,13.34
cell_002,634,0.05463,12.15
cell_002,635,0.05476,12.42
cell_002,636,0.05466,12.22
cell_002,637,0.05523,13.37
cell_002,638,0.05474,12.37
cell_002,639,0.05562,14.18
cell_002,640,0.0555,13.93
cell_002,641,0.05474,12.37
cell_002,642,0.05537,13.67
cell_002,643,0.05551,13.95
cell_002,644,0.05535,13.63
cell_002,645,0.0552,13.31
cell_002,646,0.0554,13.73
cell_002,647,0.05531,13.54
cell_002,648,0.05573,14.4
cell_002,649,0.05505,13.02
cell_002,650,0.05547,13.87
cell_002,651,0.05522,13.36
cell_002,652,0.05525,13.42
cell_002,653,0.05548,13.9
cell_002,654,0.05494,12.79
cell_002,655,0.05545,13.82
cell_002,656,0.05546,13.86
cell_002,657,0.05533,13.58
cell_002,658,0.05524,13.39
cell_002,659,0.0549,12.69
cell_002,660,0.05534,13.6
cell_002,661,0.05529,13.5
cell_002,662,0.05554,14.02
cell_002,663,0.05552,13.97
cell_002,664,0.05519,13.29
cell_002,665,0.05553,13.99
cell_002,666,0.05565,14.23
cell_002,667,0.05528,13.49
cell_002,668,0.05562,14.19
cell_002,669,0.05518,13.27
cell_002,670,0.0558,14.55
cell_002,671,0.05567,14.29
cell_002,672,0.05564,14.21
cell_002,673,0.05528,13.48
cell_002,674,0.05594,14.84
cell_002,675,0.05525,13.42
cell_002,676,0.05518,13.28
cell_002,677,0.05558,14.1
cell_002,678,0.0558,14.55
cell_002,679,0.05537,13.67
cell_002,680,0.05585,14.66
cell_002,681,0.05601,14.99
cell_002,682,0.0559,14.76
cell_002,683,0.05551,13.96
cell_002,684,0.05586,14.68
cell_002,685,0.05614,15.24
cell_002,686,0.05607,15.11
cell_002,687,0.05532,13.56
cell_002,688,0.05557,14.07
cell_002,689,0.05606,15.09
cell_002,690,0.05531,13.55
cell_002,691,0.05557,14.07
cell_002,692,0.05612,15.2
cell_002,693,0.05589,14.73
cell_002,694,0.05547,13.87
cell_002,695,0.05594,14.84
cell_002,696,0.05535,13.62
cell_002,697,0.05612,15.21
cell_002,698,0.05598,14.92
cell_002,699,0.05597,14.89
cell_002,700,0.0562,15.37
cell_002,701,0.05596,14.89
cell_002,702,0.05577,14.49
cell_002,703,0.05583,14.61
cell_002,704,0.05584,14.63
cell_002,705,0.05564,14.23
cell_002,706,0.05611,15.19
cell_002,707,0.05548,13.89
cell_002,708,0.05627,15.51
cell_002,709,0.05581,14.58
cell_002,710,0.05557,14.07
cell_002,711,0.05561,14.16
cell_002,712,0.05585,14.65
cell_002,713,0.0556,14.13
cell_002,714,0.05578,14.51
cell_002,715,0.05631,15.6
cell_002,716,0.05617,15.3
cell_002,717,0.05627,15.52
cell_002,718,0.0564,15.78
cell_002,719,0.05642,15.81
cell_002,720,0.05616,15.3
cell_002,721,0.0564,15.77
cell_002,722,0.05564,14.21
cell_002,723,0.05585,14.65
cell_002,724,0.05599,14.94
cell_002,725,0.05607,15.11
cell_002,726,0.05637,15.72
cell_002,727,0.05657,16.13
cell_002,728,0.05611,15.19
cell_002,729,0.05653,16.04
cell_002,730,0.05565,14.23
cell_002,731,0.05592,14.8
cell_002,732,0.05603,15.01
cell_002,733,0.05662,16.23
cell_002,734,0.05574,14.43
cell_002,735,0.0561,15.16
cell_002,736,0.05658,16.14
cell_002,737,0.05606,15.08
cell_002,738,0.05573,14.4
cell_002,739,0.05656,16.11
cell_002,740,0.05607,15.1
cell_002,741,0.05604,15.05
cell_002,742,0.05662,16.22
cell_002,743,0.05663,16.26
cell_002,744,0.05582,14.58
cell_002,745,0.05652,16.02
cell_002,746,0.05612,15.21
cell_002,747,0.05641,15.81
cell_002,748,0.05628,15.53
cell_002,749,0.05621,15.38
cell_002,750,0.05654,16.06
cell_002,751,0.0567,16.39
cell_002,752,0.05681,16.62
cell_002,753,0.05667,16.34
cell_002,754,0.05656,16.1
cell_002,755,0.05625,15.48
cell_002,756,0.05657,16.14
cell_002,757,0.05653,16.04
cell_002,758,0.05626,15.49
cell_002,759,0.0567,16.4
cell_002,760,0.05674,16.48
cell_002,761,0.0561,15.16
cell_002,762,0.05606,15.09
cell_002,763,0.05677,16.54
cell_002,764,0.05635,15.68
cell_002,765,0.0563,15.58
cell_002,766,0.05604,15.04
cell_002,767,0.0561,15.15
cell_002,768,0.0566,16.19
cell_002,769,0.05616,15.28
cell_002,770,0.05664,16.28
cell_002,771,0.05693,16.88
cell_002,772,0.05647,15.93
cell_002,773,0.05706,17.14
cell_002,774,0.0563,15.58
cell_002,775,0.05707,17.17
cell_002,776,0.05701,17.03
cell_002,777,0.05688,16.76
cell_002,778,0.05653,16.05
cell_002,779,0.05619,15.36
cell_002,780,0.05709,17.2
cell_002,781,0.05679,16.59
cell_002,782,0.05627,15.52
cell_002,783,0.05685,16.71
cell_002,784,0.0566,16.19
cell_002,785,0.05679,16.57
cell_002,786,0.05695,16.9
cell_002,787,0.05673,16.47
cell_002,788,0.05665,16.3
cell_002,789,0.05719,17.39
cell_002,790,0.05711,17.23
cell_002,791,0.05698,16.98
cell_002,792,0.05648,15.95
cell_002,793,0.05666,16.31
cell_002,794,0.05729,17.61
cell_002,795,0.0572,17.42
cell_002,796,0.0569,16.82
cell_002,797,0.05677,16.54
cell_002,798,0.05658,16.15
cell_002,799,0.0572,17.43
cell_002,800,0.05656,16.11
cell_003,1,0.0494,0.02
cell_003,2,0.04902,-0.75
cell_003,3,0.04971,0.66
cell_003,4,0.04895,-0.89
cell_003,5,0.04968,0.59
cell_003,6,0.04941,0.06
cell_003,7,0.04955,0.33
cell_003,8,0.04939,0.0
cell_003,9,0.04934,-0.1
cell_003,10,0.04898,-0.83
cell_003,11,0.0495,0.23
cell_003,12,0.04972,0.67
cell_003,13,0.04944,0.1
cell_003,14,0.04977,0.78
cell_003,15,0.04964,0.5
cell_003,16,0.04913,-0.51
cell_003,17,0.05001,1.25
cell_003,18,0.04998,1.19
cell_003,19,0.04917,-0.45
cell_003,20,0.04982,0.88
cell_003,21,0.04991,1.07
cell_003,22,0.04949,0.22
cell_003,23,0.04977,0.79
cell_003,24,0.0498,0.85
cell_003,25,0.04942,0.08
cell_003,26,0.04988,0.99
cell_003,27,0.04971,0.65
cell_003,28,0.05001,1.26
cell_003,29,0.05009,1.42
cell_003,30,0.04987,0.97
cell_003,31,0.04969,0.61
cell_003,32,0.04921,-0.35
cell_003,33,0.04957,0.38
cell_003,34,0.04977,0.79
cell_003,35,0.04977,0.78
cell_003,36,0.05011,1.46
cell_003,37,0.04963,0.49
cell_003,38,0.04997,1.17
cell_003,39,0.04958,0.4
cell_003,40,0.04945,0.13
cell_003,41,0.04934,-0.1
cell_003,42,0.04977,0.78
cell_003,43,0.05018,1.61
cell_003,44,0.04961,0.46
cell_003,45,0.0496,0.44
cell_003,46,0.04991,1.05
cell_003,47,0.05022,1.68
cell_003,48,0.04962,0.47
cell_003,49,0.04974,0.72
cell_003,50,0.04983,0.9
cell_003,51,0.0501,1.44
cell_003,52,0.04956,0.35
cell_003,53,0.04991,1.05
cell_003,54,0.04954,0.31
cell_003,55,0.05036,1.98
cell_003,56,0.04965,0.53
cell_003,57,0.0502,1.65
cell_003,58,0.04961,0.46
cell_003,59,0.0499,1.04
cell_003,60,0.05041,2.06
cell_003,61,0.04985,0.94
cell_003,62,0.04986,0.97
cell_003,63,0.0495,0.22
cell_003,64,0.04965,0.54
cell_003,65,0.0502,1.64
cell_003,66,0.04953,0.3
cell_003,67,0.04975,0.74
cell_003,68,0.04965,0.54
cell_003,69,0.05011,1.46
cell_003,70,0.04964,0.5
cell_003,71,0.05019,1.62
cell_003,72,0.05005,1.35
cell_003,73,0.05046,2.17
cell_003,74,0.05054,2.34
cell_003,75,0.04997,1.18
cell_003,76,0.05058,2.41
cell_003,77,0.05055,2.36
cell_003,78,0.05014,1.52
cell_003,79,0.05041,2.08
cell_003,80,0.05035,1.95
cell_003,81,0.05052,2.3
cell_003,82,0.05003,1.3
cell_003,83,0.04982,0.88
cell_003,84,0.0501,1.44
cell_003,85,0.05035,1.95
cell_003,86,0.05014,1.53
cell_003,87,0.05011,1.47
cell_003,88,0.0505,2.26
cell_003,89,0.0499,1.04
cell_003,90,0.04976,0.75
cell_003,91,0.0502,1.64
cell_003,92,0.05033,1.9
cell_003,93,0.05021,1.67
cell_003,94,0.0504,2.05
cell_003,95,0.05064,2.53
cell_003,96,0.05051,2.27
cell_003,97,0.05023,1.71
cell_003,98,0.05014,1.52
cell_003,99,0.0506,2.46
cell_003,100,0.04983,0.91
cell_003,101,0.05058,2.42
cell_003,102,0.0502,1.65
cell_003,103,0.05076,2.78
cell_003,104,0.0507,2.66
cell_003,105,0.05031,1.87
cell_003,106,0.05081,2.87
cell_003,107,0.05,1.24
cell_003,108,0.05079,2.85
cell_003,109,0.0507,2.66
cell_003,110,0.05008,1.4
cell_003,111,0.05025,1.75
cell_003,112,0.05091,3.09
cell_003,113,0.05077,2.79
cell_003,114,0.05079,2.84
cell_003,115,0.05058,2.42
cell_003,116,0.0506,2.45
cell_003,117,0.05089,3.05
cell_003,118,0.05079,2.85
cell_003,119,0.05028,1.82
cell_003,120,0.05073,2.73
cell_003,121,0.05022,1.69
cell_003,122,0.05071,2.67
cell_003,123,0.05024,1.73
cell_003,124,0.05011,1.47
cell_003,125,0.05045,2.14
cell_003,126,0.05041,2.07
cell_003,127,0.05078,2.82
cell_003,128,0.05084,2.93
cell_003,129,0.05078,2.83
cell_003,130,0.05038,2.0
cell_003,131,0.05022,1.68
