cell_id,cycle,capacity_ah,capacity_pct,temperature_c,charge_rate_c,discharge_rate_c
cell_001,499,1.8212,91.01,23.6,1.5,2.0
cell_001,500,1.7916,89.53,23.6,1.5,2.0
cell_001,501,1.7855,89.23,23.6,1.5,2.0
cell_001,502,1.8078,90.34,23.6,1.5,2.0
cell_001,503,1.7904,89.47,23.6,1.5,2.0
cell_001,504,1.7658,88.24,23.6,1.5,2.0
cell_001,505,1.7635,88.13,23.6,1.5,2.0
cell_001,506,1.7992,89.91,23.6,1.5,2.0
cell_001,507,1.7622,88.06,23.6,1.5,2.0
cell_001,508,1.7677,88.33,23.6,1.5,2.0
cell_001,509,1.7637,88.13,23.6,1.5,2.0
cell_001,510,1.8154,90.72,23.6,1.5,2.0
cell_001,511,1.761,88.0,23.6,1.5,2.0
cell_001,512,1.8233,91.11,23.6,1.5,2.0
cell_001,513,1.8284,91.37,23.6,1.5,2.0
cell_001,514,1.7687,88.38,23.6,1.5,2.0
cell_001,515,1.792,89.55,23.6,1.5,2.0
cell_001,516,1.8194,90.92,23.6,1.5,2.0
cell_001,517,1.8101,90.46,23.6,1.5,2.0
cell_001,518,1.7639,88.15,23.6,1.5,2.0
cell_001,519,1.7961,89.76,23.6,1.5,2.0
cell_001,520,1.8077,90.33,23.6,1.5,2.0
cell_001,521,1.7737,88.64,23.6,1.5,2.0
cell_001,522,1.8168,90.79,23.6,1.5,2.0
cell_001,523,1.8183,90.86,23.6,1.5,2.0
cell_001,524,1.8136,90.63,23.6,1.5,2.0
cell_001,525,1.8219,91.05,23.6,1.5,2.0
cell_001,526,1.7982,89.86,23.6,1.5,2.0
cell_001,527,1.7707,88.49,23.6,1.5,2.0
cell_001,528,1.7903,89.47,23.6,1.5,2.0
cell_001,529,1.8051,90.21,23.6,1.5,2.0
cell_001,530,1.8253,91.21,23.6,1.5,2.0
cell_001,531,1.8181,90.86,23.6,1.5,2.0
cell_001,532,1.8235,91.12,23.6,1.5,2.0
cell_001,533,1.8284,91.37,23.6,1.5,2.0
cell_001,534,1.8174,90.82,23.6,1.5,2.0
cell_001,535,1.8069,90.3,23.6,1.5,2.0
cell_001,536,1.7879,89.35,23.6,1.5,2.0
cell_001,537,1.7617,88.04,23.6,1.5,2.0
cell_001,538,1.825,91.2,23.6,1.5,2.0
cell_001,539,1.8043,90.17,23.6,1.5,2.0
cell_001,540,1.8143,90.67,23.6,1.5,2.0
cell_001,541,1.7617,88.04,23.6,1.5,2.0
cell_001,542,1.7808,88.99,23.6,1.5,2.0
cell_001,543,1.7897,89.44,23.6,1.5,2.0
cell_001,544,1.7964,89.77,23.6,1.5,2.0
cell_001,545,1.823,91.1,23.6,1.5,2.0
cell_001,546,1.7482,87.36,23.6,1.5,2.0
cell_001,547,1.8143,90.67,23.6,1.5,2.0
cell_001,548,1.7991,89.9,23.6,1.5,2.0
cell_001,549,1.814,90.65,23.6,1.5,2.0
cell_001,550,1.7472,87.31,23.6,1.5,2.0
cell_001,551,1.7763,88.77,23.6,1.5,2.0
cell_001,552,1.7797,88.93,23.6,1.5,2.0
cell_001,553,1.7657,88.24,23.6,1.5,2.0
cell_001,554,1.7613,88.02,23.6,1.5,2.0
cell_001,555,1.7575,87.82,23.6,1.5,2.0
cell_001,556,1.7913,89.51,23.6,1.5,2.0
cell_001,557,1.7837,89.14,23.6,1.5,2.0
cell_001,558,1.7961,89.75,23.6,1.5,2.0
cell_001,559,1.8032,90.11,23.6,1.5,2.0
cell_001,560,1.785,89.2,23.6,1.5,2.0
cell_001,561,1.7875,89.33,23.6,1.5,2.0
cell_001,562,1.7697,88.44,23.6,1.5,2.0
cell_001,563,1.7618,88.04,23.6,1.5,2.0
cell_001,564,1.7393,86.92,23.6,1.5,2.0
cell_001,565,1.7517,87.54,23.6,1.5,2.0
cell_001,566,1.744,87.15,23.6,1.5,2.0
cell_001,567,1.7482,87.36,23.6,1.5,2.0
cell_001,568,1.7583,87.87,23.6,1.5,2.0
cell_001,569,1.7821,89.06,23.6,1.5,2.0
cell_001,570,1.7943,89.67,23.6,1.5,2.0
cell_001,571,1.8096,90.43,23.6,1.5,2.0
cell_001,572,1.7649,88.2,23.6,1.5,2.0
cell_001,573,1.7647,88.18,23.6,1.5,2.0
cell_001,574,1.7448,87.19,23.6,1.5,2.0
cell_001,575,1.7483,87.37,23.6,1.5,2.0
cell_001,576,1.7307,86.49,23.6,1.5,2.0
cell_001,577,1.7763,88.77,23.6,1.5,2.0
cell_001,578,1.7975,89.83,23.6,1.5,2.0
cell_001,579,1.765,88.2,23.6,1.5,2.0
cell_001,580,1.8059,90.24,23.6,1.5,2.0
cell_001,581,1.7505,87.47,23.6,1.5,2.0
cell_001,582,1.7935,89.63,23.6,1.5,2.0
cell_001,583,1.7313,86.52,23.6,1.5,2.0
cell_001,584,1.7874,89.32,23.6,1.5,2.0
cell_001,585,1.786,89.25,23.6,1.5,2.0
cell_001,586,1.8012,90.01,23.6,1.5,2.0
cell_001,587,1.7584,87.87,23.6,1.5,2.0
cell_001,588,1.7667,88.29,23.6,1.5,2.0
cell_001,589,1.7727,88.59,23.6,1.5,2.0
cell_001,590,1.7463,87.27,23.6,1.5,2.0
cell_001,591,1.7599,87.95,23.6,1.5,2.0
cell_001,592,1.7282,86.36,23.6,1.5,2.0
cell_001,593,1.7264,86.27,23.6,1.5,2.0
cell_001,594,1.7559,87.74,23.6,1.5,2.0
cell_001,595,1.7977,89.84,23.6,1.5,2.0
cell_001,596,1.7883,89.37,23.6,1.5,2.0
cell_001,597,1.7743,88.66,23.6,1.5,2.0
cell_001,598,1.7573,87.82,23.6,1.5,2.0
cell_001,599,1.7971,89.81,23.6,1.5,2.0
cell_001,600,1.7959,89.75,23.6,1.5,2.0
cell_001,601,1.7592,87.91,23.6,1.5,2.0
cell_001,602,1.7667,88.29,23.6,1.5,2.0
cell_001,603,1.7969,89.79,23.6,1.5,2.0
cell_001,604,1.7685,88.38,23.6,1.5,2.0
cell_001,605,1.7486,87.38,23.6,1.5,2.0
cell_001,606,1.7503,87.47,23.6,1.5,2.0
cell_001,607,1.7571,87.81,23.6,1.5,2.0
cell_001,608,1.7769,88.8,23.6,1.5,2.0
cell_001,609,1.7869,89.29,23.6,1.5,2.0
cell_001,610,1.7565,87.78,23.6,1.5,2.0
cell_001,611,1.7782,88.86,23.6,1.5,2.0
cell_001,612,1.7722,88.56,23.6,1.5,2.0
cell_001,613,1.7844,89.17,23.6,1.5,2.0
cell_001,614,1.7694,88.42,23.6,1.5,2.0
cell_001,615,1.7424,87.07,23.6,1.5,2.0
cell_001,616,1.7289,86.4,23.6,1.5,2.0
cell_001,617,1.753,87.6,23.6,1.5,2.0
cell_001,618,1.7333,86.61,23.6,1.5,2.0
cell_001,619,1.7369,86.8,23.6,1.5,2.0
cell_001,620,1.7115,85.53,23.6,1.5,2.0
cell_001,621,1.7584,87.87,23.6,1.5,2.0
cell_001,622,1.7482,87.36,23.6,1.5,2.0
cell_001,623,1.7867,89.29,23.6,1.5,2.0
cell_001,624,1.7226,86.08,23.6,1.5,2.0
cell_001,625,1.7154,85.72,23.6,1.5,2.0
cell_001,626,1.7635,88.13,23.6,1.5,2.0
cell_001,627,1.7781,88.86,23.6,1.5,2.0
cell_001,628,1.7234,86.12,23.6,1.5,2.0
cell_001,629,1.751,87.5,23.6,1.5,2.0
cell_001,630,1.7374,86.82,23.6,1.5,2.0
cell_001,631,1.776,88.75,23.6,1.5,2.0
cell_001,632,1.7764,88.77,23.6,1.5,2.0
cell_001,633,1.7379,86.85,23.6,1.5,2.0
cell_001,634,1.7446,87.18,23.6,1.5,2.0
cell_001,635,1.7736,88.63,23.6,1.5,2.0
cell_001,636,1.7345,86.68,23.6,1.5,2.0
cell_001,637,1.7744,88.67,23.6,1.5,2.0
cell_001,638,1.7286,86.38,23.6,1.5,2.0
cell_001,639,1.7338,86.64,23.6,1.5,2.0
cell_001,640,1.7479,87.35,23.6,1.5,2.0
cell_001,641,1.7299,86.45,23.6,1.5,2.0
cell_001,642,1.7762,88.76,23.6,1.5,2.0
cell_001,643,1.7261,86.26,23.6,1.5,2.0
cell_001,644,1.7418,87.04,23.6,1.5,2.0
cell_001,645,1.7341,86.66,23.6,1.5,2.0
cell_001,646,1.7765,88.78,23.6,1.5,2.0
cell_001,647,1.724,86.15,23.6,1.5,2.0
cell_001,648,1.7659,88.25,23.6,1.5,2.0
cell_001,649,1.7644,88.17,23.6,1.5,2.0
cell_001,650,1.7664,88.27,23.6,1.5,2.0
cell_001,651,1.7726,88.58,23.6,1.5,2.0
cell_001,652,1.7349,86.7,23.6,1.5,2.0
cell_001,653,1.7579,87.85,23.6,1.5,2.0
cell_001,654,1.6971,84.81,23.6,1.5,2.0
cell_001,655,1.7636,88.13,23.6,1.5,2.0
cell_001,656,1.7608,87.99,23.6,1.5,2.0
cell_001,657,1.7425,87.08,23.6,1.5,2.0
cell_001,658,1.7071,85.31,23.6,1.5,2.0
cell_001,659,1.7472,87.31,23.6,1.5,2.0
cell_001,660,1.7363,86.77,23.6,1.5,2.0
cell_001,661,1.7267,86.29,23.6,1.5,2.0
cell_001,662,1.76,87.95,23.6,1.5,2.0
cell_001,663,1.6952,84.71,23.6,1.5,2.0
cell_001,664,1.6941,84.66,23.6,1.5,2.0
cell_001,665,1.7504,87.47,23.6,1.5,2.0
cell_001,666,1.7665,88.28,23.6,1.5,2.0
cell_001,667,1.7616,88.03,23.6,1.5,2.0
cell_001,668,1.6892,84.41,23.6,1.5,2.0
cell_001,669,1.7374,86.82,23.6,1.5,2.0
cell_001,670,1.7599,87.95,23.6,1.5,2.0
cell_001,671,1.7629,88.1,23.6,1.5,2.0
cell_001,672,1.7076,85.33,23.6,1.5,2.0
cell_001,673,1.7158,85.74,23.6,1.5,2.0
cell_001,674,1.6893,84.42,23.6,1.5,2.0
cell_001,675,1.7121,85.56,23.6,1.5,2.0
cell_001,676,1.7004,84.97,23.6,1.5,2.0
cell_001,677,1.7354,86.72,23.6,1.5,2.0
cell_001,678,1.7373,86.81,23.6,1.5,2.0
cell_001,679,1.7592,87.91,23.6,1.5,2.0
cell_001,680,1.7046,85.18,23.6,1.5,2.0
cell_001,681,1.7209,86.0,23.6,1.5,2.0
cell_001,682,1.6985,84.88,23.6,1.5,2.0
cell_001,683,1.7277,86.33,23.6,1.5,2.0
cell_001,684,1.6982,84.86,23.6,1.5,2.0
cell_001,685,1.7333,86.61,23.6,1.5,2.0
cell_001,686,1.7189,85.9,23.6,1.5,2.0
cell_001,687,1.7389,86.9,23.6,1.5,2.0
cell_001,688,1.7002,84.96,23.6,1.5,2.0
cell_001,689,1.7128,85.59,23.6,1.5,2.0
cell_001,690,1.7332,86.61,23.6,1.5,2.0
cell_001,691,1.6947,84.69,23.6,1.5,2.0
cell_001,692,1.6972,84.81,23.6,1.5,2.0
cell_001,693,1.7553,87.72,23.6,1.5,2.0
cell_001,694,1.7226,86.08,23.6,1.5,2.0
cell_001,695,1.7503,87.47,23.6,1.5,2.0
cell_001,696,1.7304,86.47,23.6,1.5,2.0
cell_001,697,1.6985,84.88,23.6,1.5,2.0
cell_001,698,1.7488,87.39,23.6,1.5,2.0
cell_001,699,1.7174,85.82,23.6,1.5,2.0
cell_001,700,1.682,84.05,23.6,1.5,2.0
cell_001,701,1.7033,85.12,23.6,1.5,2.0
cell_001,702,1.7525,87.58,23.6,1.5,2.0
cell_001,703,1.7485,87.38,23.6,1.5,2.0
cell_001,704,1.7105,85.48,23.6,1.5,2.0
cell_001,705,1.7044,85.17,23.6,1.5,2.0
cell_001,706,1.7116,85.53,23.6,1.5,2.0
cell_001,707,1.7348,86.69,23.6,1.5,2.0
cell_001,708,1.735,86.7,23.6,1.5,2.0
cell_001,709,1.6853,84.22,23.6,1.5,2.0
cell_001,710,1.6789,83.9,23.6,1.5,2.0
cell_001,711,1.7147,85.69,23.6,1.5,2.0
cell_001,712,1.6819,84.05,23.6,1.5,2.0
cell_001,713,1.7057,85.24,23.6,1.5,2.0
cell_001,714,1.6919,84.55,23.6,1.5,2.0
cell_001,715,1.7131,85.61,23.6,1.5,2.0
cell_001,716,1.7114,85.52,23.6,1.5,2.0
cell_001,717,1.717,85.8,23.6,1.5,2.0
cell_001,718,1.6883,84.37,23.6,1.5,2.0
cell_001,719,1.7007,84.99,23.6,1.5,2.0
cell_001,720,1.7413,87.02,23.6,1.5,2.0
cell_001,721,1.6847,84.19,23.6,1.5,2.0
cell_001,722,1.6826,84.08,23.6,1.5,2.0
cell_001,723,1.7168,85.79,23.6,1.5,2.0
cell_001,724,1.6686,83.38,23.6,1.5,2.0
cell_001,725,1.6983,84.87,23.6,1.5,2.0
cell_001,726,1.6821,84.06,23.6,1.5,2.0
cell_001,727,1.6909,84.5,23.6,1.5,2.0
cell_001,728,1.705,85.2,23.6,1.5,2.0
cell_001,729,1.6637,83.14,23.6,1.5,2.0
cell_001,730,1.6627,83.09,23.6,1.5,2.0
cell_001,731,1.6832,84.11,23.6,1.5,2.0
cell_001,732,1.7065,85.28,23.6,1.5,2.0
cell_001,733,1.7042,85.16,23.6,1.5,2.0
cell_001,734,1.7301,86.46,23.6,1.5,2.0
cell_001,735,1.683,84.1,23.6,1.5,2.0
cell_001,736,1.7191,85.91,23.6,1.5,2.0
cell_001,737,1.7266,86.28,23.6,1.5,2.0
cell_001,738,1.7068,85.29,23.6,1.5,2.0
cell_001,739,1.6679,83.35,23.6,1.5,2.0
cell_001,740,1.7044,85.17,23.6,1.5,2.0
cell_001,741,1.728,86.35,23.6,1.5,2.0
cell_001,742,1.6803,83.97,23.6,1.5,2.0
cell_001,743,1.6673,83.32,23.6,1.5,2.0
cell_001,744,1.6714,83.53,23.6,1.5,2.0
cell_001,745,1.6671,83.31,23.6,1.5,2.0
cell_001,746,1.6934,84.62,23.6,1.5,2.0
cell_001,747,1.6553,82.72,23.6,1.5,2.0
cell_001,748,1.7198,85.94,23.6,1.5,2.0
cell_001,749,1.7258,86.24,23.6,1.5,2.0
cell_001,750,1.6664,83.28,23.6,1.5,2.0
cell_001,751,1.654,82.65,23.6,1.5,2.0
cell_001,752,1.7037,85.14,23.6,1.5,2.0
cell_001,753,1.7177,85.84,23.6,1.5,2.0
cell_001,754,1.6551,82.71,23.6,1.5,2.0
cell_001,755,1.7008,84.99,23.6,1.5,2.0
cell_001,756,1.708,85.35,23.6,1.5,2.0
cell_001,757,1.7085,85.38,23.6,1.5,2.0
cell_001,758,1.6865,84.28,23.6,1.5,2.0
cell_001,759,1.7051,85.21,23.6,1.5,2.0
cell_001,760,1.6908,84.49,23.6,1.5,2.0
cell_001,761,1.7216,86.03,23.6,1.5,2.0
cell_001,762,1.6504,82.47,23.6,1.5,2.0
cell_001,763,1.7065,85.28,23.6,1.5,2.0
cell_001,764,1.7163,85.77,23.6,1.5,2.0
cell_001,765,1.6941,84.66,23.6,1.5,2.0
cell_001,766,1.6659,83.25,23.6,1.5,2.0
cell_001,767,1.683,84.1,23.6,1.5,2.0
cell_001,768,1.6641,83.16,23.6,1.5,2.0
cell_001,769,1.6902,84.46,23.6,1.5,2.0
cell_001,770,1.7172,85.81,23.6,1.5,2.0
cell_001,771,1.6966,84.78,23.6,1.5,2.0
cell_001,772,1.6887,84.39,23.6,1.5,2.0
cell_001,773,1.7114,85.52,23.6,1.5,2.0
cell_001,774,1.7075,85.33,23.6,1.5,2.0
cell_001,775,1.6809,84.0,23.6,1.5,2.0
cell_001,776,1.6613,83.02,23.6,1.5,2.0
cell_001,777,1.7147,85.69,23.6,1.5,2.0
cell_001,778,1.6464,82.27,23.6,1.5,2.0
cell_001,779,1.6937,84.64,23.6,1.5,2.0
cell_001,780,1.6902,84.47,23.6,1.5,2.0
cell_001,781,1.6669,83.3,23.6,1.5,2.0
cell_001,782,1.6842,84.16,23.6,1.5,2.0
cell_001,783,1.6726,83.58,23.6,1.5,2.0
cell_001,784,1.6855,84.23,23.6,1.5,2.0
cell_001,785,1.7017,85.04,23.6,1.5,2.0
cell_001,786,1.6934,84.62,23.6,1.5,2.0
cell_001,787,1.6932,84.61,23.6,1.5,2.0
cell_001,788,1.661,83.0,23.6,1.5,2.0
cell_001,789,1.7038,85.14,23.6,1.5,2.0
cell_001,790,1.6856,84.23,23.6,1.5,2.0
cell_001,791,1.6711,83.51,23.6,1.5,2.0
cell_001,792,1.705,85.2,23.6,1.5,2.0
cell_001,793,1.7008,84.99,23.6,1.5,2.0
cell_001,794,1.6898,84.45,23.6,1.5,2.0
cell_001,795,1.6641,83.16,23.6,1.5,2.0
cell_001,796,1.6815,84.03,23.6,1.5,2.0
cell_001,797,1.6663,83.27,23.6,1.5,2.0
cell_001,798,1.6975,84.83,23.6,1.5,2.0
cell_001,799,1.6626,83.09,23.6,1.5,2.0
cell_001,800,1.633,81.6,23.6,1.5,2.0
cell_002,1,1.942,98.42,31.5,0.5,1.0
cell_002,2,1.936,98.12,31.5,0.5,1.0
cell_002,3,1.9878,100.75,31.5,0.5,1.0
cell_002,4,1.9751,100.1,31.5,0.5,1.0
cell_002,5,1.944,98.52,31.5,0.5,1.0
cell_002,6,1.9497,98.81,31.5,0.5,1.0
cell_002,7,2.0102,101.88,31.5,0.5,1.0
cell_002,8,1.9354,98.09,31.5,0.5,1.0
cell_002,9,1.9901,100.86,31.5,0.5,1.0
cell_002,10,1.9746,100.07,31.5,0.5,1.0
cell_002,11,1.9623,99.45,31.5,0.5,1.0
cell_002,12,1.9758,100.14,31.5,0.5,1.0
cell_002,13,1.9626,99.47,31.5,0.5,1.0
cell_002,14,1.9825,100.47,31.5,0.5,1.0
cell_002,15,2.0063,101.68,31.5,0.5,1.0
cell_002,16,1.9984,101.28,31.5,0.5,1.0
cell_002,17,1.9783,100.27,31.5,0.5,1.0
cell_002,18,1.9319,97.91,31.5,0.5,1.0
cell_002,19,1.9811,100.4,31.5,0.5,1.0
cell_002,20,1.9313,97.88,31.5,0.5,1.0
cell_002,21,2.0048,101.6,31.5,0.5,1.0
cell_002,22,1.967,99.69,31.5,0.5,1.0
cell_002,23,1.9764,100.17,31.5,0.5,1.0
cell_002,24,1.9716,99.93,31.5,0.5,1.0
cell_002,25,1.9516,98.91,31.5,0.5,1.0
cell_002,26,1.9877,100.74,31.5,0.5,1.0
cell_002,27,1.9932,101.02,31.5,0.5,1.0
cell_002,28,1.9783,100.26,31.5,0.5,1.0
cell_002,29,1.9832,100.51,31.5,0.5,1.0
cell_002,30,1.9737,100.03,31.5,0.5,1.0
cell_002,31,1.9965,101.18,31.5,0.5,1.0
cell_002,32,1.9425,98.45,31.5,0.5,1.0
cell_002,33,1.9503,98.84,31.5,0.5,1.0
cell_002,34,1.9535,99.01,31.5,0.5,1.0
cell_002,35,1.9264,97.63,31.5,0.5,1.0
cell_002,36,1.9298,97.81,31.5,0.5,1.0
cell_002,37,1.9837,100.54,31.5,0.5,1.0
cell_002,38,1.9461,98.63,31.5,0.5,1.0
cell_002,39,1.9363,98.14,31.5,0.5,1.0
cell_002,40,1.9357,98.1,31.5,0.5,1.0
cell_002,41,1.9669,99.69,31.5,0.5,1.0
cell_002,42,1.9798,100.34,31.5,0.5,1.0
cell_002,43,1.9879,100.75,31.5,0.5,1.0
cell_002,44,1.9363,98.13,31.5,0.5,1.0
cell_002,45,1.9709,99.89,31.5,0.5,1.0
cell_002,46,1.9264,97.63,31.5,0.5,1.0
cell_002,47,1.9692,99.8,31.5,0.5,1.0
cell_002,48,1.9418,98.41,31.5,0.5,1.0
cell_002,49,1.9846,100.58,31.5,0.5,1.0
cell_002,50,1.9904,100.88,31.5,0.5,1.0
cell_002,51,1.938,98.22,31.5,0.5,1.0
cell_002,52,1.9661,99.64,31.5,0.5,1.0
cell_002,53,1.9297,97.8,31.5,0.5,1.0
cell_002,54,1.9479,98.72,31.5,0.5,1.0
cell_002,55,1.9406,98.35,31.5,0.5,1.0
cell_002,56,1.9504,98.85,31.5,0.5,1.0
cell_002,57,1.9867,100.69,31.5,0.5,1.0
cell_002,58,1.9615,99.41,31.5,0.5,1.0
cell_002,59,1.9694,99.81,31.5,0.5,1.0
cell_002,60,1.9333,97.98,31.5,0.5,1.0
cell_002,61,1.9681,99.75,31.5,0.5,1.0
cell_002,62,1.9437,98.51,31.5,0.5,1.0
cell_002,63,1.9741,100.05,31.5,0.5,1.0
cell_002,64,1.98,100.35,31.5,0.5,1.0
cell_002,65,1.9913,100.92,31.5,0.5,1.0
cell_002,66,1.9904,100.88,31.5,0.5,1.0
cell_002,67,1.9147,97.04,31.5,0.5,1.0
cell_002,68,1.9362,98.13,31.5,0.5,1.0
cell_002,69,1.9635,99.51,31.5,0.5,1.0
cell_002,70,1.99,100.85,31.5,0.5,1.0
cell_002,71,1.9521,98.93,31.5,0.5,1.0
cell_002,72,1.9148,97.05,31.5,0.5,1.0
cell_002,73,1.9494,98.8,31.5,0.5,1.0
cell_002,74,1.9888,100.8,31.5,0.5,1.0
cell_002,75,1.9778,100.24,31.5,0.5,1.0
cell_002,76,1.9147,97.04,31.5,0.5,1.0
cell_002,77,1.9793,100.32,31.5,0.5,1.0
cell_002,78,1.9179,97.2,31.5,0.5,1.0
cell_002,79,1.9088,96.74,31.5,0.5,1.0
cell_002,80,1.9805,100.37,31.5,0.5,1.0
cell_002,81,1.9817,100.43,31.5,0.5,1.0
cell_002,82,1.9251,97.57,31.5,0.5,1.0
cell_002,83,1.9533,99.0,31.5,0.5,1.0
cell_002,84,1.9254,97.58,31.5,0.5,1.0
cell_002,85,1.9636,99.52,31.5,0.5,1.0
cell_002,86,1.9503,98.84,31.5,0.5,1.0
cell_002,87,1.9434,98.49,31.5,0.5,1.0
cell_002,88,1.9488,98.77,31.5,0.5,1.0
cell_002,89,1.94,98.32,31.5,0.5,1.0
cell_002,90,1.9436,98.51,31.5,0.5,1.0
cell_002,91,1.9076,96.68,31.5,0.5,1.0
cell_002,92,1.9311,97.87,31.5,0.5,1.0
cell_002,93,1.9655,99.61,31.5,0.5,1.0
cell_002,94,1.979,100.3,31.5,0.5,1.0
cell_002,95,1.9411,98.38,31.5,0.5,1.0
cell_002,96,1.9571,99.19,31.5,0.5,1.0
cell_002,97,1.9605,99.36,31.5,0.5,1.0
cell_002,98,1.9233,97.48,31.5,0.5,1.0
cell_002,99,1.9517,98.91,31.5,0.5,1.0
cell_002,100,1.9712,99.91,31.5,0.5,1.0
cell_002,101,1.9709,99.89,31.5,0.5,1.0
cell_002,102,1.9305,97.84,31.5,0.5,1.0
cell_002,103,1.9598,99.33,31.5,0.5,1.0
cell_002,104,1.9449,98.57,31.5,0.5,1.0
cell_002,105,1.9472,98.69,31.5,0.5,1.0
cell_002,106,1.9069,96.65,31.5,0.5,1.0
cell_002,107,1.9104,96.82,31.5,0.5,1.0
cell_002,108,1.9423,98.44,31.5,0.5,1.0
cell_002,109,1.9641,99.55,31.5,0.5,1.0
cell_002,110,1.9084,96.72,31.5,0.5,1.0
cell_002,111,1.921,97.36,31.5,0.5,1.0
cell_002,112,1.9179,97.2,31.5,0.5,1.0
cell_002,113,1.9579,99.23,31.5,0.5,1.0
cell_002,114,1.958,99.23,31.5,0.5,1.0
cell_002,115,1.9042,96.51,31.5,0.5,1.0
cell_002,116,1.9006,96.32,31.5,0.5,1.0
cell_002,117,1.9589,99.28,31.5,0.5,1.0
cell_002,118,1.9623,99.45,31.5,0.5,1.0
cell_002,119,1.9088,96.74,31.5,0.5,1.0
cell_002,120,1.9653,99.6,31.5,0.5,1.0
cell_002,121,1.9556,99.11,31.5,0.5,1.0
cell_002,122,1.9496,98.81,31.5,0.5,1.0
cell_002,123,1.8941,96.0,31.5,0.5,1.0
cell_002,124,1.9247,97.55,31.5,0.5,1.0
cell_002,125,1.8932,95.95,31.5,0.5,1.0
cell_002,126,1.9251,97.57,31.5,0.5,1.0
cell_002,127,1.8927,95.92,31.5,0.5,1.0
cell_002,128,1.8956,96.07,31.5,0.5,1.0
cell_002,129,1.9136,96.98,31.5,0.5,1.0
cell_002,130,1.963,99.49,31.5,0.5,1.0
cell_002,131,1.9378,98.21,31.5,0.5,1.0
cell_002,132,1.9178,97.2,31.5,0.5,1.0
cell_002,133,1.9551,99.09,31.5,0.5,1.0
cell_002,134,1.903,96.45,31.5,0.5,1.0
cell_002,135,1.891,95.84,31.5,0.5,1.0
cell_002,136,1.964,99.54,31.5,0.5,1.0
cell_002,137,1.9496,98.81,31.5,0.5,1.0
cell_002,138,1.9521,98.93,31.5,0.5,1.0
cell_002,139,1.9091,96.75,31.5,0.5,1.0
cell_002,140,1.9095,96.78,31.5,0.5,1.0
cell_002,141,1.9423,98.44,31.5,0.5,1.0
cell_002,142,1.9173,97.17,31.5,0.5,1.0
cell_002,143,1.9565,99.16,31.5,0.5,1.0
cell_002,144,1.9284,97.73,31.5,0.5,1.0
cell_002,145,1.946,98.62,31.5,0.5,1.0
cell_002,146,1.9485,98.75,31.5,0.5,1.0
cell_002,147,1.9018,96.38,31.5,0.5,1.0
cell_002,148,1.9163,97.12,31.5,0.5,1.0
cell_002,149,1.9117,96.89,31.5,0.5,1.0
cell_002,150,1.9064,96.62,31.5,0.5,1.0
cell_002,151,1.9127,96.94,31.5,0.5,1.0
cell_002,152,1.9531,98.99,31.5,0.5,1.0
cell_002,153,1.9429,98.47,31.5,0.5,1.0
cell_002,154,1.9497,98.81,31.5,0.5,1.0
cell_002,155,1.8941,95.99,31.5,0.5,1.0
cell_002,156,1.9515,98.9,31.5,0.5,1.0
cell_002,157,1.8887,95.72,31.5,0.5,1.0
cell_002,158,1.8887,95.72,31.5,0.5,1.0
cell_002,159,1.8826,95.41,31.5,0.5,1.0
cell_002,160,1.8894,95.76,31.5,0.5,1.0
cell_002,161,1.8945,96.02,31.5,0.5,1.0
cell_002,162,1.8898,95.78,31.5,0.5,1.0
cell_002,163,1.9439,98.52,31.5,0.5,1.0
cell_002,164,1.9005,96.32,31.5,0.5,1.0
cell_002,165,1.8961,96.1,31.5,0.5,1.0
cell_002,166,1.9187,97.24,31.5,0.5,1.0
cell_002,167,1.9031,96.45,31.5,0.5,1.0
cell_002,168,1.9225,97.44,31.5,0.5,1.0
cell_002,169,1.9096,96.78,31.5,0.5,1.0
cell_002,170,1.9165,97.13,31.5,0.5,1.0
cell_002,171,1.8941,96.0,31.5,0.5,1.0
cell_002,172,1.9315,97.89,31.5,0.5,1.0
cell_002,173,1.8998,96.28,31.5,0.5,1.0
cell_002,174,1.9477,98.71,31.5,0.5,1.0
cell_002,175,1.9111,96.86,31.5,0.5,1.0
cell_002,176,1.9127,96.94,31.5,0.5,1.0
cell_002,177,1.9234,97.48,31.5,0.5,1.0
cell_002,178,1.9119,96.9,31.5,0.5,1.0
cell_002,179,1.8713,94.84,31.5,0.5,1.0
cell_002,180,1.937,98.17,31.5,0.5,1.0
cell_002,181,1.9297,97.8,31.5,0.5,1.0
cell_002,182,1.9252,97.57,31.5,0.5,1.0
cell_002,183,1.9026,96.43,31.5,0.5,1.0
cell_002,184,1.9336,98.0,31.5,0.5,1.0
cell_002,185,1.9329,97.96,31.5,0.5,1.0
cell_002,186,1.9004,96.32,31.5,0.5,1.0
cell_002,187,1.9041,96.5,31.5,0.5,1.0
cell_002,188,1.8809,95.32,31.5,0.5,1.0
cell_002,189,1.9374,98.19,31.5,0.5,1.0
cell_002,190,1.8942,96.0,31.5,0.5,1.0
cell_002,191,1.9161,97.11,31.5,0.5,1.0
cell_002,192,1.9055,96.57,31.5,0.5,1.0
cell_002,193,1.9124,96.92,31.5,0.5,1.0
cell_002,194,1.8746,95.01,31.5,0.5,1.0
cell_002,195,1.8948,96.03,31.5,0.5,1.0
cell_002,196,1.8753,95.05,31.5,0.5,1.0
cell_002,197,1.8779,95.17,31.5,0.5,1.0
